id,result
317,[]
318,[]
318,[]
319,"[('功能', '简便'), ('像素', '高')]"
319,"[('手柄', '浅')]"
319,"[('功能', '时尚'), ('机身', '精美')]"
319,"[('做工', '一般')]"
319,"[('做工', '一般'), ('像素', '高')]"
319,"[('操作', '方便'), ('可玩性', '高')]"
319,"[('手感', '稍差')]"
319,"[('功能', '方便'), ('按键', '喜欢')]"
319,[]
319,"[('手柄', '薄')]"
319,"[('机身', '轻'), ('手柄', '更好')]"
319,[]
319,"[('手感', '欠佳')]"
319,[]
319,"[('外观', '一般')]"
319,"[('操控性', '佳'), ('手柄', '不够')]"
319,[]
319,[]
319,[]
319,[]
320,"[('像素', '偏低'), ('外观', '小巧'), ('像素', '不错'), ('操作', '容易'), ('携带', '便捷')]"
320,[]
320,"[('外观', '好看')]"
320,"[('携带', '轻巧')]"
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
320,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
321,[]
322,"[('机体', '轻巧')]"
322,[]
322,[]
322,[]
322,[]
322,"[('做工', '好'), ('手感', '舒服'), ('清晰度', '高')]"
322,[]
322,[]
322,"[('功能', '强大')]"
322,[]
322,[]
322,"[('防抖', '好')]"
322,[]
322,[]
322,[]
322,[]
322,[]
322,[]
322,[]
322,[]
323,"[('机身', '大')]"
323,"[('机身', '轻便')]"
323,[]
323,"[('结构', '大'), ('分量', '大'), ('能力', '弱'), ('续航', '美观'), ('机身', '小巧')]"
323,"[('机身', '美观'), ('机身', '小巧')]"
323,"[('清晰度', '高'), ('携带', '方便'), ('机身', '大')]"
323,"[('夜拍', '很好'), ('重量', '重'), ('防抖', '清晰')]"
323,[]
323,[]
323,"[('能力', '弱'), ('机身', '非常不错')]"
323,[]
323,"[('像素', '高'), ('像素', '多')]"
323,[]
323,[]
323,"[('做工', '还行'), ('防抖', '不错')]"
323,[]
323,"[('防抖', '较好')]"
323,"[('持握', '一般'), ('防抖', '不错')]"
323,[]
323,"[('续航', '不足')]"
324,"[('机身', '轻')]"
324,[]
324,[]
324,[]
325,"[('防抖', '差')]"
325,"[('操作', '麻烦')]"
325,"[('操作', '简单'), ('外观', '时尚'), ('按键', '一般'), ('功能', '多')]"
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
325,[]
326,"[('设计', '不合理'), ('按键', '丰富')]"
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
326,[]
327,"[('重量', '给力')]"
327,[]
327,[]
327,"[('使用', '给力')]"
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
327,[]
328,[]
328,[]
328,"[('像素', '低')]"
328,"[('做工', '很好'), ('手握', '容易'), ('追焦', '给力')]"
328,"[('握持', '不错'), ('携带', '不方便')]"
328,"[('重量', '重')]"
328,[]
328,[]
328,[]
328,[]
328,"[('手感', '不错')]"
328,[]
328,"[('功能', '多')]"
328,[]
328,[]
328,[]
328,[]
328,[]
328,[]
329,"[('按键', '顺手'), ('握持', '舒服')]"
329,[]
329,[]
329,"[('按键', '扎实')]"
329,"[('外观', '耐看'), ('机身', '适中')]"
329,"[('机身', '薄'), ('强度', '不够'), ('外观', '耐看'), ('手感', '好')]"
329,"[('重量', '不轻不重'), ('做工', '不错')]"
329,"[('体积', '适中')]"
329,"[('重量', '不方便')]"
329,"[('握持', '不错'), ('像素', '低'), ('使用', '重要'), ('像素', '好'), ('手感', '不错')]"
329,"[('机身', '轻'), ('操作', '方便')]"
329,"[('蒙皮', '好'), ('机身', '轻便'), ('手感', '到位')]"
329,"[('机身', '小巧')]"
329,"[('追焦', '快')]"
329,"[('操作', '方便')]"
329,"[('体积', '轻便')]"
329,[]
329,"[('手柄', '不好'), ('使用', '多')]"
329,[]
329,[]
331,[]
331,[]
331,"[('机身', '小'), ('机身', '小巧'), ('便携性', '逊色')]"
331,[]
331,"[('能力', '太差')]"
331,[]
331,[]
331,[]
331,[]
331,[]
331,[]
331,[]
331,[]
331,[]
331,[]
332,"[('按键', '合理'), ('能力', '强')]"
332,[]
332,"[('操作', '简便'), ('防抖', '较差')]"
332,"[('像素', '高')]"
332,"[('防抖', '强'), ('拼接', '简单'), ('机身', '大气')]"
332,[]
332,"[('像素', '高')]"
332,"[('像素', '低'), ('像素', '高')]"
332,"[('续航', '更好')]"
332,[]
332,[]
332,[]
332,[]
332,[]
332,[]
332,[]
332,[]
332,[]
332,[]
332,[]
333,[]
334,[]
334,[]
334,"[('声音', '大'), ('使用', '方便')]"
334,"[('手感', '好'), ('操作', '方便')]"
334,"[('操作', '习惯'), ('能力', '比较满意'), ('使用', '方便'), ('机身', '沉'), ('使用', '快速'), ('操作', '喜欢')]"
334,"[('功能', '无敌'), ('风格', '无敌')]"
334,"[('按键', '很好'), ('机身', '一般'), ('操作', '便利'), ('使用', '大'), ('像素', '准确')]"
334,"[('机身', '不够')]"
334,"[('机身', '扎实')]"
334,[]
334,"[('功能', '多'), ('按键', '好用')]"
334,"[('像素', '高')]"
334,[]
334,"[('手感', '很好'), ('手感', '不错'), ('操作', '简单'), ('操作', '方便')]"
334,[]
334,"[('防尘', '耐用'), ('追焦', '喜欢'), ('做工', '非常不错')]"
334,[]
334,[]
334,"[('手感', '好'), ('精度', '高'), ('握持', '舒服')]"
334,[]
335,"[('做工', '精细'), ('像素', '刚刚好')]"
335,"[('做工', '优秀'), ('手柄', '更好'), ('机身', '可靠'), ('像素', '刚刚好')]"
335,"[('像素', '一般'), ('机身', '不错')]"
335,"[('功能', '强大'), ('重量', '重'), ('做工', '精细'), ('像素', '刚刚好')]"
335,"[('做工', '一般'), ('使用', '给力'), ('防尘', '满意'), ('做工', '精细'), ('机身', '划算'), ('质感', '质感'), ('机身', '小'), ('像素', '刚刚好'), ('功能', '很好')]"
335,[]
335,"[('手感', '一般')]"
335,"[('做工', '不错')]"
335,"[('机身', '轻便'), ('像素', '高')]"
335,[]
335,"[('使用', '短')]"
335,[]
335,"[('操作', '方便')]"
335,"[('像素', '低')]"
335,[]
335,"[('功能', '落后')]"
335,[]
335,"[('外观', '大气'), ('手感', '好')]"
335,[]
335,[]
336,[]
336,"[('体积', '完美')]"
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
336,[]
337,"[('握持', '稍差'), ('设计', '高')]"
337,"[('清晰度', '很好'), ('厚度', '小'), ('功能', '很快'), ('做工', '精致')]"
337,"[('功能', '时尚'), ('像素', '迅速'), ('按键', '合理'), ('像素', '高')]"
337,"[('做工', '差强人意'), ('手感', '一般')]"
337,"[('功能', '全面')]"
337,"[('像素', '惊艳'), ('体积', '大')]"
337,"[('能力', '强大'), ('机身', 'low'), ('体积', '轻便'), ('操作', '方便'), ('续航', '严重'), ('使用体验', '良好')]"
337,[]
337,"[('手感', '很好'), ('做工', '精致'), ('像素', '很快'), ('操作', '便利'), ('使用', '习惯'), ('携带', '非常适合')]"
337,[]
337,"[('像素', '惊艳'), ('体积', '大')]"
337,[]
337,"[('设计', '紧凑')]"
337,"[('机身', '便携')]"
337,"[('按键', '丰富')]"
337,"[('操作', '丰富'), ('握持', '良好')]"
337,[]
337,[]
337,"[('操作', '简单'), ('功能', '别扭')]"
337,"[('外观', '不错'), ('机身', '大')]"
338,"[('机身', '小巧'), ('功能', '奇怪')]"
338,"[('功能', '很好'), ('续航', '不错')]"
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
338,[]
339,"[('使用', '方便'), ('手感', '好看'), ('操作', '容易'), ('机身', '小巧'), ('像素', '清晰')]"
339,"[('体积', '更好'), ('机身', '太小'), ('做工', '精致'), ('握把', '太小'), ('使用', '小'), ('按键', '差'), ('按键', '快速'), ('体积', '小'), ('设计', '小'), ('像素', '捉急')]"
339,"[('外观', '时尚'), ('操作', '顺手')]"
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
339,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
340,[]
342,[]
342,[]
342,[]
342,[]
342,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
343,[]
344,[]
344,[]
344,[]
345,"[('功能', '不错')]"
345,[]
345,[]
345,[]
345,[]
345,[]
346,"[('手感', '舒服'), ('外观', '干净')]"
346,[]
346,[]
346,[]
346,[]
346,[]
346,"[('像素', '不错'), ('外观', '好看')]"
346,[]
346,"[('操作', '简单')]"
346,[]
346,[]
346,[]
346,[]
346,[]
346,[]
346,[]
346,[]
346,[]
346,[]
346,[]
347,[]
347,[]
347,[]
347,[]
347,[]
347,[]
347,[]
347,[]
347,[]
348,"[('可玩性', '好'), ('做工', '不错')]"
348,"[('片率', '多')]"
348,[]
348,[]
348,[]
348,[]
348,[]
348,[]
348,[]
348,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
350,[]
351,"[('外观', '时尚'), ('手感', '不错'), ('质感', '质感')]"
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
351,[]
353,[]
353,[]
353,[]
353,[]
353,[]
354,"[('做工', '精细'), ('像素', '刚刚好')]"
354,"[('做工', '优秀'), ('手柄', '更好'), ('机身', '可靠'), ('像素', '刚刚好')]"
354,"[('像素', '一般'), ('机身', '不错')]"
354,"[('功能', '强大'), ('重量', '重'), ('做工', '精细'), ('像素', '刚刚好')]"
354,"[('做工', '一般'), ('使用', '给力'), ('防尘', '满意'), ('做工', '精细'), ('机身', '划算'), ('质感', '质感'), ('机身', '小'), ('像素', '刚刚好'), ('功能', '很好')]"
354,[]
354,"[('手感', '一般')]"
354,"[('做工', '不错')]"
354,"[('机身', '轻便'), ('像素', '高')]"
354,[]
354,"[('使用', '短')]"
354,[]
354,"[('操作', '方便')]"
354,"[('像素', '低')]"
354,[]
354,"[('功能', '落后')]"
354,[]
354,"[('外观', '大气'), ('手感', '好')]"
354,[]
354,[]
356,"[('操作', '方便')]"
356,"[('操作', '不太好'), ('做工', '精致'), ('操作', '多')]"
356,"[('机身', '银色'), ('体积', '大')]"
356,"[('功能', '很全')]"
356,"[('像素', '很好'), ('操作', '方便')]"
356,"[('握感', '不是很好')]"
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
356,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
357,[]
358,[]
358,"[('按键', '舒适'), ('使用', '流畅')]"
358,"[('灵敏度', '高'), ('厚度', '厚')]"
358,[]
358,[]
358,[]
358,"[('外壳', '高档'), ('声音', '舒服')]"
358,[]
358,"[('使用', '便捷')]"
358,[]
358,[]
358,[]
358,[]
358,[]
358,[]
360,[]
360,[]
360,[]
360,[]
361,[]
361,"[('按键', '太差'), ('功能', '垃圾'), ('外观', '美观'), ('像素', '小巧')]"
361,[]
361,"[('像素', '清晰')]"
361,"[('外观', '好看'), ('功能', '失望')]"
361,[]
361,[]
361,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
362,[]
363,[]
363,"[('使用', '不方便'), ('功能', '全面')]"
363,"[('做工', '一般')]"
363,"[('能力', '低'), ('质感', '质感')]"
363,"[('手柄', '太小'), ('手感', '很差')]"
363,"[('像素', '高')]"
363,"[('功能', '少')]"
363,"[('功能', '高清')]"
363,"[('像素', '太高')]"
363,"[('手感', '极差'), ('手感', '太差'), ('使用', '一般'), ('像素', '差'), ('像素', '高')]"
363,[]
363,[]
363,"[('像素', '低'), ('像素', '不足')]"
363,[]
363,"[('机身', '大气')]"
363,[]
363,"[('功能', '少')]"
363,"[('手感', '不错'), ('外观', '精致'), ('像素', '高')]"
363,"[('按键', '好'), ('机身', '小')]"
363,[]
364,"[('操作', '不便'), ('功能', '多'), ('机身', '大'), ('操作', '复杂'), ('像素', '多'), ('机身', '小巧')]"
364,"[('体积', '小巧')]"
364,[]
364,"[('手感', '不错'), ('操作', '容易')]"
364,"[('做工', '很棒'), ('体积', '很好')]"
364,[]
364,"[('体积', '小'), ('功能', '小')]"
364,"[('功能', '适用')]"
364,[]
364,[]
364,[]
364,[]
364,[]
364,[]
364,[]
364,[]
364,[]
364,[]
364,[]
364,[]
365,"[('防抖', '不错'), ('做工', '质感'), ('按键', '多'), ('手柄', '小'), ('续航', '差')]"
365,"[('夜拍', '不好'), ('做工', '不错')]"
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
365,[]
366,[]
366,"[('使用', '便携'), ('像素', '太高')]"
366,"[('操作', '简单'), ('设计', '精致'), ('防抖', '好'), ('手感', '很好')]"
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
366,[]
367,"[('能力', '强劲'), ('持握', '很好'), ('做工', '精致')]"
367,"[('手感', '欠缺'), ('像素', '太高')]"
367,"[('使用', '方便')]"
367,"[('设计', '轻便'), ('机身', '好'), ('手柄', '很好'), ('手感', '坚固耐用'), ('使用', '轻便'), ('设计', '舒服')]"
367,[]
367,"[('声音', '清脆'), ('手感', '不错')]"
367,[]
367,[]
367,[]
367,"[('操作', '很快')]"
367,[]
367,"[('像素', '一般'), ('设计', '合理'), ('声音', '小'), ('操作', '方便')]"
367,"[('做工', '一般'), ('像素', '适中')]"
367,[]
367,"[('机身', '小'), ('机身', '强劲')]"
367,[]
367,"[('手柄', '松动'), ('功能', '不错')]"
367,[]
367,"[('操作', '流畅'), ('按键', '合理')]"
367,"[('设计', '轻便'), ('机身', '好'), ('手柄', '很好'), ('手感', '坚固耐用'), ('使用', '一般'), ('使用', '轻便'), ('设计', '舒服')]"
369,[]
370,"[('像素', '锐利')]"
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
370,[]
371,"[('手感', '上佳'), ('操作', '复杂'), ('做工', '精致')]"
371,[]
371,"[('按键', '别扭')]"
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
371,[]
372,"[('像素', '太低')]"
373,[]
373,"[('像素', '偏低'), ('外观', '无可挑剔')]"
373,[]
374,[]
375,[]
377,"[('重量', '适中'), ('做工', '精致')]"
377,[]
377,[]
377,[]
377,[]
377,[]
377,"[('操作', '简单'), ('外壳', '惊艳'), ('体积', '不准'), ('做工', '精致')]"
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
377,[]
379,[]
380,[]
380,[]
380,"[('机身', '小巧')]"
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
380,[]
381,"[('操作', '快')]"
381,"[('功能', '满意')]"
381,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
383,[]
384,"[('操作', '习惯'), ('机身', '质感'), ('使用', '不错'), ('体积', '小巧'), ('机身', '好'), ('手感', '很棒'), ('质感', '没得说'), ('机身', '多'), ('清晰度', '发热'), ('续航', '差')]"
384,[]
385,"[('做工', '好'), ('操作', '亮骚'), ('设计', '清晰')]"
385,"[('操作性', '便利'), ('设计', '很棒'), ('像素', '中意')]"
385,"[('像素', '太高'), ('携带', '简单')]"
385,"[('便携性', '好'), ('像素', '离谱'), ('操作性', '好')]"
385,"[('做工', '不错'), ('能力', '高')]"
385,"[('设计', '一般')]"
385,"[('像素', '偏低'), ('设计', '好')]"
385,"[('像素', '不高')]"
385,"[('功能', '强大'), ('质感', '质感')]"
385,"[('携带', '轻便')]"
385,[]
385,[]
385,"[('手感', '不好'), ('手感', '好')]"
385,[]
385,[]
385,[]
385,"[('功能', '一般')]"
385,"[('外观', '漂亮')]"
385,"[('体积', '小'), ('手感', '好'), ('做工', '一流'), ('携带', '轻便')]"
385,[]
387,"[('机身', '质感')]"
387,"[('机身', '好')]"
387,"[('使用', '好'), ('做工', '优秀'), ('使用', '方便')]"
387,[]
387,[]
387,[]
387,[]
387,[]
387,"[('手感', '舒适')]"
387,[]
387,[]
387,[]
387,[]
387,[]
387,[]
387,"[('功能', '强')]"
387,[]
387,"[('手感', '满意')]"
387,[]
387,"[('便携性', '差')]"
388,"[('防抖', '差'), ('像素', '高')]"
388,"[('像素', '高')]"
388,"[('像素', '不错'), ('使用', '多')]"
388,[]
388,[]
388,[]
388,[]
388,"[('像素', '高')]"
388,"[('能力', '强大'), ('手感', '不好'), ('像素', '非常不错'), ('设计', '不合理'), ('手感', '还行')]"
388,"[('像素', '高清')]"
388,[]
388,[]
388,[]
388,[]
388,[]
388,[]
388,[]
388,[]
388,[]
388,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
389,[]
391,"[('外观', '时尚')]"
391,[]
391,"[('外观', '不错')]"
391,"[('设计', '别扭'), ('操作', '简便')]"
391,"[('功能', '方便')]"
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
391,[]
392,"[('功能', '很好'), ('按键', '合理'), ('操作', '方便'), ('防抖', '不错')]"
392,"[('操作', '简单'), ('防抖', '好')]"
392,[]
392,"[('重量', '轻'), ('清晰度', '锐利')]"
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
392,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
393,[]
394,"[('做工', '很棒')]"
394,"[('防抖', '好用'), ('操作', '反感'), ('感光', '高'), ('做工', '优秀'), ('设计', '简洁')]"
394,"[('做工', '好'), ('操作', '便捷')]"
394,"[('使用', '顺手'), ('使用', '方便'), ('做工', '可靠'), ('能力', '快速')]"
394,"[('按键', '不够'), ('续航', '不够'), ('续航', '好'), ('机身', '结实'), ('精度', '高')]"
394,"[('手感', '极差'), ('机身', '好'), ('续航', '大'), ('机身', '喜欢'), ('外观', '合理'), ('握持', '优秀')]"
394,"[('手感', '不错')]"
394,"[('外观', '时尚'), ('外观', '难看')]"
394,[]
394,"[('防抖', '厚道'), ('手感', '不佳')]"
394,[]
394,"[('手感', '一流')]"
394,"[('做工', '好')]"
394,[]
394,"[('续航', '不好')]"
394,"[('防抖', '更佳'), ('按键', '多')]"
394,"[('操作', '简单')]"
394,[]
394,"[('手感', '一流')]"
394,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
395,[]
396,[]
396,"[('机身', '发热'), ('机身', '小')]"
396,"[('清晰度', '较高')]"
396,"[('机身', '不够'), ('外观', '亮骚')]"
396,[]
396,"[('手感', '欠佳'), ('设计', '不错'), ('可玩性', '太高'), ('重量', '好')]"
396,[]
396,[]
396,"[('体积', '便携'), ('机身', '小'), ('防尘', '丰富')]"
396,"[('功能', '便捷')]"
396,[]
396,"[('做工', '质感')]"
396,"[('操作性', '较差')]"
396,[]
396,[]
396,[]
396,[]
396,[]
396,[]
396,[]
397,[]
397,"[('使用', '多')]"
397,[]
397,[]
397,[]
397,"[('机身', '不合理'), ('功能', '垃圾'), ('设计', '不好'), ('像素', '多')]"
397,"[('用料', '扎实'), ('操作', '方便')]"
397,[]
397,[]
397,[]
397,"[('操作', '挺好')]"
397,[]
397,[]
397,[]
397,"[('做工', '精良')]"
397,"[('设计', '很好'), ('手柄', '小'), ('设计', '更好')]"
397,"[('手感', '好'), ('像素', '低'), ('操控性', '一流')]"
397,"[('手感', '欠佳'), ('手感', '很棒')]"
397,"[('手柄', '小')]"
397,"[('做工', '精良')]"
398,"[('按键', '顺手'), ('握持', '舒服')]"
398,[]
398,[]
398,"[('按键', '扎实')]"
398,"[('外观', '耐看'), ('机身', '适中')]"
398,"[('机身', '薄'), ('强度', '不够'), ('外观', '耐看'), ('手感', '好')]"
398,"[('重量', '不轻不重'), ('做工', '不错')]"
398,"[('体积', '适中')]"
398,"[('重量', '不方便')]"
398,"[('握持', '不错'), ('像素', '低'), ('使用', '重要'), ('像素', '好'), ('手感', '不错')]"
398,"[('机身', '轻'), ('操作', '方便')]"
398,"[('蒙皮', '好'), ('机身', '轻便'), ('手感', '到位')]"
398,"[('机身', '小巧')]"
398,"[('追焦', '快')]"
398,"[('操作', '方便')]"
398,"[('体积', '轻便')]"
398,[]
398,"[('手柄', '不好'), ('使用', '多')]"
398,[]
398,[]
399,[]
399,[]
399,"[('操作', '方便')]"
399,[]
399,"[('操作', '简单'), ('做工', '一般')]"
399,"[('操作', '便捷')]"
399,"[('体积', '合适')]"
399,[]
399,[]
399,"[('机身', '便宜'), ('手感', '小巧')]"
399,"[('续航', '短'), ('做工', '很好')]"
399,"[('设计', '多'), ('操作', '不方便')]"
399,"[('功能', '更好'), ('功能', '方便')]"
399,[]
399,[]
399,[]
399,[]
399,[]
399,[]
399,[]
400,"[('外观', '漂亮'), ('设计', '方便'), ('质感', '不怎么样'), ('机体', '质感')]"
400,"[('外观', '方便'), ('手感', '漂亮'), ('功能', '有用'), ('使用', '习惯'), ('功能', '强大')]"
400,[]
400,"[('机身', '银色'), ('质感', '质感')]"
400,"[('操作', '强悍'), ('失败率', '高')]"
400,"[('设计', '高清'), ('功能', '复杂'), ('机身', '贵')]"
400,"[('像素', '高')]"
400,"[('机身', '轻便')]"
400,"[('追焦', '强悍')]"
400,"[('操作', '方便')]"
400,"[('续航', '短'), ('携带', '方便'), ('体积', '大'), ('功能', '很好'), ('机身', '小巧')]"
400,"[('功能', '费劲'), ('机身', '弱')]"
400,"[('风格', '喜欢')]"
400,"[('追焦', '快'), ('像素', '高')]"
400,"[('像素', '低')]"
400,"[('机身', '轻便'), ('像素', '质感'), ('续航', '不给力')]"
400,"[('强度', '高'), ('强度', '更好'), ('便携性', '轻便'), ('操作', '方便'), ('手感', '舒服'), ('功能', '少')]"
400,"[('材质', '轻'), ('追焦', '灵敏'), ('防抖', '不错')]"
400,"[('握持', '很棒')]"
400,[]
401,"[('像素', '一般'), ('外观', '挺好'), ('能力', '太差')]"
401,[]
401,"[('外壳', '不错')]"
401,[]
401,[]
401,[]
401,[]
401,[]
401,[]
401,[]
401,[]
401,[]
401,"[('手感', '好'), ('像素', '好'), ('像素', '低')]"
401,"[('设计', '不合理')]"
401,[]
401,"[('机身', '热')]"
401,[]
401,[]
401,[]
401,[]
402,[]
403,"[('续航', '不给力')]"
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
403,[]
404,"[('机身', '小巧'), ('防抖', '好'), ('做工', '精致'), ('质感', '质感'), ('设计', '精美'), ('防抖', '强大')]"
404,"[('功能', '多'), ('手感', '不好'), ('体积', '小巧'), ('质感', '质感'), ('手感', '很棒'), ('操作', '复杂'), ('手感', '习惯'), ('做工', '太棒了')]"
404,"[('感光', '高')]"
404,[]
404,[]
404,"[('防抖', '可靠')]"
404,[]
404,"[('防尘', '不错')]"
404,"[('感光', '小'), ('用料', '扎实'), ('按键', '好看'), ('做工', '精良'), ('使用', '习惯'), ('能力', '太差'), ('设计', '别扭')]"
404,"[('外观', '细腻'), ('像素', '低')]"
404,"[('像素', '低')]"
404,"[('像素', '偏低')]"
404,"[('设计', '不错')]"
404,[]
404,[]
404,[]
404,[]
404,[]
404,[]
404,[]
405,"[('体积', '小'), ('外观', '小'), ('功能', '不错')]"
405,[]
405,[]
405,[]
405,[]
405,[]
405,[]
405,[]
405,[]
406,"[('功能', '齐全')]"
406,"[('携带', '方便'), ('能力', '太强'), ('功能', '还好')]"
406,"[('做工', '极差'), ('携带', '方便'), ('像素', '还行')]"
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
406,[]
407,"[('按键', '少'), ('机身', '大')]"
407,"[('手感', '好'), ('手柄', '舒服')]"
407,[]
407,"[('做工', '挺好'), ('质感', '质感')]"
407,"[('操作', '不方便')]"
407,"[('机身', '方便')]"
407,"[('功能', '方便')]"
407,[]
407,[]
407,"[('功能', '方便')]"
407,[]
407,[]
407,"[('机身', '银色')]"
407,"[('外观', '时尚'), ('像素', '不行')]"
407,[]
407,[]
407,[]
407,[]
407,[]
407,[]
408,"[('做工', '满意'), ('操作', '大'), ('质感', '质感'), ('三防', '大')]"
408,[]
411,"[('做工', '不错'), ('像素', '高')]"
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
411,[]
413,"[('外观', '一般')]"
413,"[('操作', '方便')]"
413,[]
413,[]
413,[]
413,[]
413,[]
414,"[('操作', '方便')]"
414,"[('操作', '不太好'), ('做工', '精致'), ('操作', '多')]"
414,"[('机身', '银色'), ('体积', '大')]"
414,"[('功能', '很全')]"
414,"[('像素', '很好'), ('操作', '方便')]"
414,"[('握感', '不是很好')]"
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
414,[]
415,"[('清晰度', '高')]"
415,[]
415,[]
415,[]
415,[]
416,[]
416,[]
416,"[('续航', '差'), ('机身', '不够')]"
416,"[('机身', '小'), ('设计', '弱'), ('使用', '一般')]"
416,"[('操作', '复杂'), ('机身', '便携')]"
416,[]
416,[]
416,"[('防抖', '难')]"
416,"[('便携性', '高')]"
416,"[('机身', '严重'), ('质感', '很好'), ('质感', '质感'), ('机身', '质感')]"
416,[]
416,"[('像素', '高')]"
416,[]
416,"[('机身', '小巧')]"
416,"[('质感', '质感')]"
416,[]
416,[]
416,[]
